Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
102909,Fratesti,1230772,918661,97835,0,0,0,0,0,0
61951,Ion Corvin,3041769,0,0,0,0,0,0,0,0
135681,Tataru,0,0,0,0,0,0,0,0,0
127493,Maruntei,284960,0,0,0,0,0,0,0,0
168452,Oras Balcesti,1749458,43296,0,0,0,0,0,0,0
160261,Crisan,0,0,0,0,0,0,0,0,0
94731,Valcelele,845950,0,0,0,0,0,0,0,0
12812,Zarand,280199,0,4708847,0,0,0,0,0,0
21007,Agas,0,0,1075607,0,0,0,0,0,0
152083,Blejesti,30309,0,0,0,0,0,0,0,0
143888,Altina,0,0,0,0,0,0,0,0,0
37397,George Enescu,0,0,0,0,0,0,0,0,0
53791,Sasca Montana,291969,0,0,0,0,0,0,0,0
70174,Simnicu De Sus,51098,14912,729775,0,0,1.12E+07,0,591558,0
102945,Frumusani,7448776,0,0,0,0,0,0,23827,0
119331,Oras Sangeorgiu De Padure,3514920,0,4200,0,0,0,0,1.83E+07,0
176686,Mera,126197,0,78843,0,0,0,0,0,0
135725,Teisani,60493,0,939968,0,0,0,0,0,0
143922,Apoldu De Jos,0,0,0,0,0,0,0,0,0
12849,Zerind,0,0,0,0,0,0,0,0,0
94768,Vlad Tepes,0,0,0,0,0,0,0,0,0
127536,Mihaesti,0,0,0,0,0,0,0,0,0
45619,Breaza,30588,0,0,0,0,0,0,0,0
160305,Daeni,0,0,0,0,0,0,0,0,0
29243,Draganesti,3.66E+08,0,1189352,0,0,0,0,1602919,0
152127,Bogdana,0,0,0,0,0,0,0,0,0
160323,Dorobantu,0,0,0,0,6485365,0,0,0,0
62020,Istria,0,0,0,0,0,0,0,0,0
94795,Vladeni,0,0,0,0,0,0,0,0,0
127563,Milcov,0,0,0,0,0,0,0,0,0
12876,Zimandu Nou,477684,0,1395007,114197,0,5.27E+08,0,3025892,0
37459,Gorbanesti,0,0,0,0,0,0,0,0,0
143959,Arpasu De Jos,1.27E+07,0,306051,0,0,0,0,0,0
119386,Sanger,0,0,0,0,0,0,0,6530,0
53853,Sichevita,0,0,230258,0,0,0,0,0,0
4703,Hoparta,0,0,44742,0,0,0,0,0,0
103014,Fundeni,0,0,0,0,0,0,0,0,0
45673,Buda,0,0,0,0,0,0,0,0,0
62057,Lipnita,0,0,0,0,0,0,0,0,0
21098,Ardeoani,0,0,0,0,0,1.03E+07,386434,84458,0
168559,Barbatesti,493126,0,1606994,0,0,0,0,0,388748
152172,Botoroaga,77316,0,293551,0,0,0,0,0,0
176748,Milcovul,113317,0,1752348,0,0,502428,0,0,0
135789,Telega,195240,0,0,0,0,0,0,161764,0
12912,Dorobanti,461645,0,0,0,0,0,0,0,0
111220,Ciresu,0,0,0,0,0,0,0,0,0
78454,Oras Ticleni,526877,0,0,0,0,0,0,0,0
12920,Frumuseni,427970,190395,0,0,0,0,0,0,0
103032,Oras Fundulea,30345,0,0,3.73E+07,0,0,0,28544,0
143995,Atel,0,0,0,0,0,0,0,0,0
160387,Frecatei,9373498,0,0,9689,0,1608445,0,12988,0
21123,Asau,2043008,0,1125132,0,0,0,0,0,0
127625,Morunglav,0,236707,0,0,0,0,0,0,0
78472,Albeni,0,0,0,1173594,0,0,0,0,0
12938,Zadareni,0,0,105071,0,0,0,0,98695,0
168602,Oras Berbesti,0,0,15492,0,0,0,0,0,0
176793,Movilita,2041313,0,968,0,0,0,0,0,0
29341,Dragesti,688978,0,0,0,0,0,0,0,0
86687,Municipiul Deva,4.50E+07,3.93E+07,2.80E+07,1383840,6989041,2.23E+08,3605452,4419152,1116405
4767,Horea,0,0,3274351,0,0,0,0,0,0
135850,Tinosu,0,0,0,0,0,0,0,0,0
152234,Bragadiru,18011,0,0,0,0,0,0,0,0
111275,Corcova,672029,0,738261,0,0,2051558,0,0,0
37547,Havarna,0,0,141089,0,0,0,0,0,0
119466,Sanpaul,0,0,232235,0,0,2.48E+08,0,0,0
160430,Greci,7426477,1629375,336925,0,0,0,0,0,0
70316,Municipiul Bailesti,678706,1.57E+07,520717,152900,0,0,0,257721,0
103087,Gaiseni,0,0,0,0,0,0,0,0,0
144054,Oras Avrig,6558636,0,1821704,0,0,2.91E+07,0,22582,2026611
45753,Calvini,798570,0,0,0,0,0,0,0,0
62137,Mereni,2421056,0,49225,0,0,0,0,0,0
152252,Branceni,0,0,0,0,0,0,0,0,0
127689,Movileni,0,0,50054,0,0,0,0,0,0
160458,Grindu,0,0,0,0,0,0,0,0,0
21196,Balcani,168689,0,0,0,0,126336,0,0,0
152270,Bujoreni,0,0,427256,0,0,0,0,0,0
78542,Alimpesti,1172214,0,0,0,0,0,0,0,0
70352,Municipiul Calafat,2177362,3.70E+07,597508,0,0,0,2892197,307909,1600870
176855,Nanesti,0,0,8574189,0,0,0,39774,0,0
135896,Tomsani,27952,0,0,0,0,0,0,0,0
29403,Finis,510842,0,0,0,0,0,0,0,0
103130,Ganeasa,2.07E+07,0,0,0,0,0,0,0,0
86749,Carjiti,0,0,0,0,0,0,0,0,0
160476,Hamcearca,0,0,0,0,0,0,0,0,0
168675,Berislavesti,0,0,9920,1.97E+07,0,0,0,0,0
127714,Nicolae Titulescu,0,0,0,0,0,0,0,0,0
119527,Sanpetru De Campie,0,0,882800,0,0,0,0,0,0
62191,Mihail Kogalniceanu,3574949,27936,170939,872159,0,0,0,1800,0
37618,Hanesti,0,0,0,0,0,0,0,0,0
144116,Axente Sever,7046927,0,2427857,0,0,212317,0,0,0
45815,C.a. Rosetti,229831,0,0,0,0,0,0,0,0
152314,Bujoru,31149,0,0,0,0,0,0,0,0
176891,Naruja,0,0,1962006,0,0,0,0,0,0
21249,Beresti-Bistrita,3.03E+07,0,0,0,0,0,0,0,0
127750,Obarsia,0,0,0,0,0,0,0,0,0
78604,Aninoasa,674587,0,0,0,0,0,0,0,0
152332,Buzescu,59370,0,0,0,0,0,0,939298,0
70414,Oras Filiasi,1018409,646295,304237,423900,0,0,0,94292,0
135949,Valea Calugareasca,3340312,341556,0,0,0,0,177497,3152502,14902
160528,Horia,0,0,0,0,0,0,0,0,0
144152,Bazna,1413962,0,0,0,0,0,0,0,0
29467,Girisu De Cris,0,0,0,0,0,0,0,35811,0
103194,Gaujani,0,0,15174,0,0,0,0,0,0
86810,Municipiul Hunedoara,2.60E+07,7.30E+07,2997783,0,5.83E+08,442212,1493976,125388,800592
152350,Calinesti,0,0,0,0,0,0,0,20792,0
119590,Solovastru,143668,0,7218531,0,0,0,0,1.79E+07,0
37672,Hiliseu-Horia,0,0,0,0,0,0,0,0,0
54056,Slatina-Timis,820945,0,461631,0,0,0,0,0,0
62253,Mihai Viteazu,0,0,0,0,0,0,0,0,0
168755,Boisoara,0,0,99982,0,0,0,0,0,0
176944,Nereju,0,0,2.05E+07,5205,0,0,0,0,0
160564,Izvoarele,0,0,0,0,0,0,0,0,0
111417,Corlatel,0,0,0,0,0,0,0,0,0
4927,Ighiu,3.65E+07,26149,0,11464,0,0,0,2139246,0
45888,Canesti,0,0,0,0,0,0,0,80820,0
144198,Biertan,0,0,0,7947,0,0,0,0,0
127812,Oboga,0,82784,0,0,0,0,0,0,0
103238,Ghimpati,13611,91018,1902078,0,0,0,0,0,0
62280,Mircea Voda,5455475,0,0,0,0,0,0,0,0
119625,Stanceni,0,0,145621,0,0,0,0,0,0
78668,Arcani,0,0,0,0,0,0,0,0,0
29519,Hidiselu De Sus,3858417,0,218143,0,0,0,0,0,0
95060,Municipiul Iasi,2.73E+08,3.65E+08,1.67E+08,4.83E+08,4.51E+08,5.04E+08,1.40E+08,5.84E+07,1.30E+08
111444,Cujmir,0,0,0,0,0,0,0,0,0
168791,Budesti,776643,0,3.64E+07,9643876,0,0,0,88539,0
21338,Beresti-Tazlau,0,26033,8879714,0,0,0,0,0,0
54109,Socol,0,0,0,0,0,0,0,0,0
152412,Calmatuiu,26589,0,0,0,0,0,0,0,0
86883,Ghelari,0,371470,0,0,0,0,0,0,0
37734,Hlipiceni,0,0,0,0,0,0,0,0,0
70502,Oras Segarcea,4888540,0,0,0,0,0,634798,0,0
177003,Nistoresti,0,0,1770016,0,0,0,0,208847,0
144232,Barghis,0,0,813276,0,0,0,0,0,0
160617,Jijila,0,814837,0,0,0,0,0,0,0
119661,Suplac,0,0,0,0,0,0,0,0,0
13169,Municipiul Pitesti,4.19E+08,1.26E+08,4.68E+07,2.85E+07,1.75E+08,9.34E+08,1655140,4.50E+07,8.14E+07
95088,Barnova,1938429,6747514,1177812,0,6000,81429,0,333027,11428
103283,Garbovi,0,0,0,0,0,0,0,0,0
127858,Oporelu,0,0,0,0,0,0,0,0,0
4981,Intregalde,0,0,0,0,0,0,0,0,0
78711,Baia De Fier,0,0,1.35E+07,0,0,0,0,0,0
70520,Afumati,160376,0,0,0,0,0,0,0,0
111480,Devesel,112414,0,0,0,0,0,0,0,0
13187,Bascov,1.21E+08,1.60E+07,1585324,10484,0,4.12E+08,0,2634472,763359
29573,Holod,0,0,16614,0,0,0,0,23609,0
160644,Jurilovca,1264273,0,0,0,0,0,0,2360,1099
45959,Catina,0,0,0,0,0,0,0,0,0
37770,Hudesti,0,0,0,0,0,0,0,72957,0
103309,Gogosari,0,0,0,0,0,0,0,0,0
152467,Calmatuiu De Sus,10219,0,0,0,0,0,0,0,0
54163,Sopotu Nou,0,0,0,0,0,0,0,0,0
62360,Oras Murfatlar,1.24E+07,0,754852,0,0,0,0,40676,0
86936,Teliucu Inferior,34184,45260,1191971,1577165,0,0,0,2000,0
127901,Optasi-Magura,54319,248851,0,0,0,0,0,0,0
78748,Balanesti,420944,0,0,0,0,0,0,0,0
70566,Almaj,0,0,0,12000,0,0,0,0,0
136107,Valea Doftanei,40823,0,3419449,0,0,0,0,0,0
21418,Berzunti,0,0,112008,0,0,0,0,0,0
119723,Suseni,175586,880011,358449,0,0,0,0,0,0
160680,Luncavita,0,0,0,0,0,18516,0,97225,0
144303,Blajel,287939,0,0,0,0,0,0,0,0
168880,Bujoreni,1448933,0,1756984,11243,9005,15145,0,5169804,0
95159,Holboca,6279962,6290193,191648,1375680,0,0,0,0,0
152500,Cervenia,689485,0,0,0,0,0,0,0,0
103354,Gostinu,0,0,0,0,0,0,0,0,0
62397,Oras Negru Voda,5289,0,106307,0,0,62549,0,0,0
37823,Ibanesti,67358,88370,0,0,0,0,0,229535,0
111550,Darvari,0,0,376407,0,0,0,0,0,0
46019,Cernatesti,104383,28144,134969,0,0,0,0,413300,0
127938,Orlea,0,0,0,0,0,0,0,0,0
136134,Varbilau,0,0,2230442,4805382,0,0,0,0,0
119750,Saulia,6008,0,0,0,0,0,0,0,0
103372,Gostinari,0,0,0,0,0,0,0,0,0
21454,Barsanesti,0,17138,225396,0,0,0,0,0,0
86990,Municipiul Petrosani,1.58E+07,7189459,1.04E+07,0,0,1.56E+07,3708712,1796605,6.76E+08
177101,Paltin,0,0,3404356,0,0,0,0,0,0
152528,Ciolanesti,0,0,0,0,0,0,0,0,0
160724,Mahmudia,822784,0,0,0,0,0,0,0,0
37850,Leorda,0,0,0,0,0,0,0,0,0
13276,Bradu,2027077,221249,3977256,240606,681624,0,0,1.46E+09,0
29662,Husasau De Tinca,0,0,0,0,0,0,0,0,0
144349,Brateiu,0,0,0,0,0,3078549,0,0,0
111587,Dumbrava,0,0,0,0,0,0,0,0,0
62440,Nicolae Balcescu,3406311,0,3630,0,0,0,0,0,0
70637,Amarastii De Jos,419269,0,25197,0,0,0,0,0,0
78828,Barbatesti,1444686,0,0,0,0,0,0,0,0
103407,Gradinari,0,0,1319258,0,0,0,0,0,0
127983,Osica De Sus,404484,0,0,0,0,0,0,0,0
5103,Jidvei,2728,74552,0,0,0,0,0,0,0
13301,Oras Mioveni,1532138,13950,1132090,0,0,2.02E+10,768,1950686,2909268
152564,Contesti,0,0,0,0,0,0,0,0,0
119803,Sincai,0,0,0,0,0,0,0,0,0
144376,Bradeni,0,0,0,0,0,0,0,0,0
54270,Teregova,2111656,0,1.08E+07,0,0,0,0,0,0
21506,Blagesti,605301,1124466,0,0,0,0,0,0,0
168960,Bunesti,0,0,31450,0,0,0,0,0,0
136198,Valcanesti,0,0,0,0,0,543497,0,0,0
152582,Cosmesti,0,0,0,0,0,0,0,0,0
95239,Rediu,191621,0,348842,0,0,461922,0,1281853,0
160779,Maliuc,0,0,0,0,0,0,0,0,0
70673,Amarastii De Sus,0,0,0,0,0,0,0,0,0
87059,Municipiul Lupeni,5685151,1.28E+08,770742,0,0,2082508,0,0,2157158
103443,Gradistea,22692,0,31725,0,0,0,0,0,0
62486,Oltina,0,0,0,0,0,0,0,0,0
37912,Lunca,0,0,0,0,0,0,0,0,0
78873,Bengesti-Ciocadia,0,0,3900468,0,0,0,283198,0,0
144410,Bruiu,0,0,0,0,0,0,0,769501,0
29724,Ineu,0,0,0,0,0,0,0,0,0
46108,Chiliile,0,0,0,0,0,0,0,0,0
54305,Ticvaniu Mare,0,0,3132009,0,0,0,0,0,0
87077,Oras Petrila,7445740,1846805,4354209,0,0,0,0,1.37E+07,0
152617,Crangeni,0,0,0,0,0,0,0,786473,0
5167,Livezile,206272,0,0,0,0,0,0,0,0
103470,Greaca,0,0,0,0,0,0,0,0,0
119858,Taureni,0,0,0,0,0,0,0,0,0
136241,Cocorastii Colt,67026,0,638097,0,0,0,0,0,0
13365,Maracineni,1.46E+08,1.19E+07,1.10E+07,6483201,0,2.02E+08,0,103257,0
128052,Perieti,0,54000,0,0,0,0,0,0,0
21560,Bogdanesti,1.61E+07,2000,0,0,0,0,0,0,0
136250,Olari,0,0,0,0,0,0,0,0,0
95293,Tomesti,4681130,1356754,4396625,0,47000,0,0,1652562,0
160831,Mihai Bravu,1740964,0,29118,0,0,0,0,226391,325307
29760,Lazuri De Beius,887922,137610,0,0,0,0,0,66740,1600077
111685,Floresti,0,0,0,0,0,0,0,0,0
37958,Manoleasa,0,0,94436,0,0,0,0,0,0
70726,Apele Vii,1202897,0,0,0,0,0,0,0,0
62538,Ostrov,0,0,0,0,0,0,0,0,0
144456,Chirpar,0,0,0,0,0,0,0,0,0
169039,Cernisoara,0,0,100472,0,0,0,0,0,0
54350,Tarnova,0,0,0,0,0,0,0,0,0
78926,Berlesti,0,0,0,0,0,0,0,0,0
136269,Vadu Sapat,143112,0,0,0,0,0,0,4162982,0
13392,Oras Stefanesti,1.60E+08,1179100,1879675,0,20382,1.70E+07,1353028,431998,944897
136278,Batrani,0,0,167477,11935,0,0,0,43355,0
152662,Crangu,1621,0,0,0,0,0,0,0,0
177236,Paunesti,195081,0,126575,0,0,0,0,2921536,0
119894,Oras Ungheni,4879,1.06E+07,8068226,0,0,136548,0,2.82E+07,0
103513,Gruiu,632,0,1.01E+07,0,0,1.58E+07,5871132,0,0
70744,Argetoaia,24217,296717,0,0,0,0,0,0,0
5210,Lopadea Noua,5314484,0,213414,0,0,0,0,0,0
21597,Brusturoasa,0,0,648205,0,0,0,0,0,0
87139,Oras Uricani,0,0,2832107,0,0,0,0,0,0
46180,Chiojdu,0,0,2604297,0,0,0,0,0,0
128105,Oras Piatra-Olt,11474,0,9160,0,0,0,0,0,0
177263,Poiana Cristei,0,0,0,0,0,0,0,0,0
160877,Mihail Kogalniceanu,0,0,0,0,0,0,0,0,14805
54387,Toplet,9247036,0,0,0,0,0,0,0,754567
29813,Lazareni,260224,478501,50000,0,0,0,0,0,0
95355,Oras Harlau,93370,2553220,0,0,0,0,0,872987,4112678
144508,Carta,0,0,3505098,0,0,0,0,2118600,0
87175,Municipiul Vulcan,2481821,2895759,2350188,0,0,0,0,151230,931412
54412,Turnu Ruieni,0,0,974266,0,0,0,0,0,0
160911,Murighiol,0,0,0,0,0,0,0,0,0
103568,Gurbanesti,0,0,0,0,0,0,0,0,0
62609,Pantelimon,129996,0,0,0,0,0,0,0,0
144535,Cartisoara,0,0,0,0,0,0,0,0,0
152724,Didesti,0,0,0,0,0,0,0,390708,0
79004,Balteni,537804,0,5833,0,0,0,0,164189,0
169119,Caineni,0,0,236568,0,0,0,0,0,0
95391,Municipiul Pascani,3.17E+08,1.34E+08,7940223,0,7.38E+07,3.98E+07,1.52E+07,1472179,7984444
21668,Buhoci,145287,0,4133655,0,0,123245,0,0,0
111783,Garla Mare,2644623,0,0,0,0,0,0,0,0
119974,Valea Larga,15396,0,0,0,0,0,0,0,0
46251,Cilibia,0,0,41350,0,0,0,0,0,0
144553,Darlos,606310,1878104,0,0,0,0,0,51039,0
38063,Mihai Eminescu,1.00E+07,591735,200895,0,0,5132801,0,727616,-1012
13490,Municipiul Campulung,6.20E+07,1.19E+07,1.28E+07,6.02E+07,0,9.48E+07,4654215,738852,2992743
87219,Oras Aninoasa,190548,0,0,0,0,0,0,3029244,0
128178,Parscoveni,0,0,0,0,0,0,0,0,0
152760,Dobrotesti,1245530,0,12245,0,0,0,0,0,0
5309,Lunca Muresului,679088,0,79023,0,0,0,0,78506,0
177352,Pufesti,562444,1724811,0,0,0,0,0,1819090,0
111818,Godeanu,0,0,0,0,0,0,0,0,0
29902,Lugasu De Jos,3847004,0,344258,0,0,0,0,0,0
87246,Banita,0,0,0,0,0,0,0,0,0
62672,Pecineaga,3289,0,0,0,0,594216,0,6762,0
13524,Valea Mare Pravat,85965,0,587164,0,0,190912,0,88405,0
54485,Valiug,4173,0,78762,0,0,0,0,0,0
144599,Gura Raului,0,147250,878075,0,0,0,0,0,0
103639,Hotarele,0,0,0,0,0,0,0,0,0
5336,Lupsa,714293,0,319417,0,0,0,0,20200,0
21720,Casin,0,13305,9611092,0,0,0,0,0,0
128221,Plesoiu,31177,0,0,0,0,0,0,0,0
169182,Copaceni,0,0,0,0,0,0,0,0,0
70879,Oras Bechet,0,79163,0,0,0,0,0,0,0
152797,Dracsenei,0,0,0,0,0,0,0,0,0
160993,Nalbant,0,0,0,0,0,0,0,0,481632
54500,Varadia,0,0,0,0,0,0,0,0,0
79077,Bolbosi,0,0,0,0,0,0,0,0,0
144615,Hoghilag,0,0,82399,0,0,0,0,0,0
46313,Cislau,1176631,2756082,434852,0,0,0,0,0,0
95471,Oras Targu Frumos,8543515,5578556,32402,0,0,0,0,150658,0
70897,Bistret,0,0,0,0,0,0,0,0,0
62707,Pestera,0,0,0,0,0,0,0,0,0
111863,Gogosu,0,0,484622,0,0,0,0,0,0
87291,Municipiul Brad,2.03E+07,6.84E+07,1.38E+07,0,0,1.95E+07,347848,2303009,1.02E+07
29948,Lunca,33350,1045141,4896216,0,0,0,0,593437,7782677
21757,Caiuti,0,0,99824,0,0,0,0,0,0
177405,Racoasa,0,0,300,0,0,0,0,0,0
54537,Vermes,0,0,0,0,0,0,0,0,0
144651,Iacobeni,0,0,16102,0,0,0,0,0,0
161035,Niculitel,306098,38343,0,0,0,0,0,0,0
95499,Ion Neculce,0,0,0,0,0,0,0,0,0
103693,Iepuresti,0,0,67386,0,0,0,0,0,0
120076,Vargata,13020,0,451430,0,0,0,0,868343,477171
38161,Mihaileni,19223,0,0,0,0,0,0,0,0
70940,Barca,0,0,0,0,0,0,0,0,0
161053,Nufaru,8978,0,46900,0,0,0,0,0,0
136483,Municipiul Satu Mare,3.07E+08,1.80E+08,3.37E+07,1254699,2.94E+07,3.78E+08,1383680,3.71E+08,2.27E+07
152868,Draganesti De Vede,0,0,0,0,0,0,0,0,0
169253,Costesti,0,0,502407,0,0,0,0,5300,0
46377,Cochirleanca,0,201637,0,0,0,0,0,0,0
62761,Poarta Alba,1085719,0,584251,0,0,0,0,278218,0
128301,Poboru,0,0,0,0,0,0,0,0,0
54573,Vrani,0,0,0,0,0,0,0,0,0
111916,Greci,166299,0,0,0,0,0,0,0,0
79157,Borascu,0,0,0,0,0,0,0,383082,0
13622,Municipiul Curtea De Arges,3.91E+08,4.98E+07,5.97E+07,0,0,1.10E+07,4.41E+08,342834,1960683
70968,Botosesti-Paia,0,0,0,0,0,0,0,0,0
30014,Madaras,1378120,1.15E+07,0,0,0,0,0,0,0
177469,Reghiu,0,0,0,0,0,0,0,0,0
87362,Criscior,1286783,104058,0,0,0,1315416,0,0,0
152902,Draganesti-Vlasca,2815540,0,0,0,0,0,0,126922,0
70986,Brabova,0,0,0,0,0,0,0,0,0
120138,Vatava,0,0,2798987,0,0,0,0,1782,0
144713,Jina,379649,0,28113,0,0,0,0,0,0
136526,Municipiul Carei,3.42E+08,1.74E+07,1793558,0,0,6817839,0,8115448,1615722
62798,Rasova,0,0,0,0,0,0,0,0,0
161106,Ostrov,212261,0,0,0,0,0,0,0,0
103764,Ileana,0,0,0,0,0,0,0,230600,0
169306,Creteni,6932997,0,0,0,0,0,0,0,0
54617,Zavoi,0,1492,467917,0,0,0,0,0,0
144731,Laslea,34240,0,90624,0,0,0,0,0,0
21855,Cleja,4343,1101726,10800,0,0,0,0,0,0
38241,Mihalaseni,0,0,0,0,0,0,0,0,0
13668,Oras Costesti,7.92E+07,2579639,4004644,8405480,0,7.38E+07,0,0,0
46439,Colti,0,0,0,0,0,0,0,0,0
62823,Saraiu,54446,0,0,0,0,0,0,0,0
136553,Capleni,2756004,0,0,0,0,0,0,0,883771
120174,Vetca,0,0,0,0,0,0,0,0,0
161133,Pardina,0,0,0,0,0,0,0,0,0
111989,Grozesti,0,0,0,0,0,0,0,0,0
30069,Magesti,3460,113400,9452178,0,0,0,0,0,0
152948,Furculesti,0,0,0,0,0,0,0,0,0
128374,Oras Potcoava,1018984,4317131,0,0,0,0,0,0,0
95612,Alexandru I. Cuza,0,0,0,0,0,0,0,0,0
161151,Peceneaga,0,0,0,0,0,0,0,0,0
87424,Oras Calan,8985025,1.04E+07,204213,0,184646,0,0,0,0
21891,Colonesti,0,0,0,0,0,0,0,0,0
79237,Branesti,0,0,11556,0,0,0,0,0,0
169351,Daesti,0,2447597,0,0,0,0,0,2.36E+07,0
71055,Bradesti,7560,0,0,0,0,0,0,0,0
46484,Costesti,0,0,563609,0,0,2.42E+07,0,0,0
136599,Oras Negresti-Oas,2.09E+07,9239638,1.05E+07,296181,154182,0,0,2.79E+07,111731
177557,Ruginesti,0,8923,203629,0,0,0,0,0,0
144795,Loamnes,460882,0,5400,0,0,0,0,0,0
161179,Sarichioi,17434,0,22300,0,0,0,0,3974,0
120218,Viisoara,0,0,0,0,0,0,0,0,0
62878,Sacele,4355,0,0,46710,0,0,0,0,0
112030,Gruia,0,0,0,0,0,0,0,0,0
152993,Frumoasa,0,0,0,0,0,0,0,0,0
54699,Zorlentu Mare,254513,0,0,0,0,0,0,0,0
38321,Mileanca,0,0,0,0,0,0,0,0,0
95667,Andrieseni,500,0,0,0,0,0,0,0,0
128436,Priseaca,0,1.52E+07,0,0,0,0,0,0,0
62903,Seimeni,263722,0,0,0,0,0,0,0,0
103862,Ion Roata,0,0,0,0,0,0,0,104202,0
13757,Oras Topoloveni,3.96E+07,5259786,0,0,0,8.85E+07,0,0,0
169404,Danicei,425000,0,0,0,0,0,0,0,0
120254,Vanatori,0,0,2097818,0,0,5830241,0,1553142,0
136642,Oras Tasnad,6981860,212286,4375120,1861634,0,5.94E+07,0,5614778,90523
153026,Galateni,0,0,0,0,0,0,0,0,0
177600,Sihlea,0,0,666850,0,0,0,0,0,0
30149,Nojorid,92002,9026692,4224710,115215,2436,8662655,0,3331461,3590847
5577,Metes,0,14030,275376,0,0,0,0,0,0
79308,Oras Bumbesti-Jiu,3869202,1121915,3699645,0,0,3868561,0,337147,0
112076,Hinova,0,183670,0,0,0,0,0,0,0
161231,Sfantu Gheorghe,0,0,0,0,0,0,0,0,0
21971,Corbasca,0,0,0,0,0,0,0,0,0
71126,Bralostita,203647,0,0,0,0,0,0,0,0
128472,Radomiresti,0,0,5390,0,0,0,0,0,0
46554,Cozieni,0,0,0,0,0,0,0,0,0
103899,Izvoarele,0,0,2358,0,0,0,0,0,1000
144866,Ludos,0,0,0,0,0,0,0,0,0
153062,Gratia,0,0,0,0,0,0,0,0,0
62949,Silistea,0,0,0,0,0,0,0,0,0
38376,Mitoc,0,0,0,0,0,0,0,0,0
161259,Slava Cercheza,0,0,0,0,0,0,0,0,0
177655,Slobozia Bradului,112393,0,0,0,0,0,0,0,0
13819,Albestii De Arges,1568448,10950,7610501,0,1543,0,74832,0,0
120316,Voivodeni,0,68480,0,0,0,0,0,0,0
144893,Marpod,206344,0,0,0,0,0,0,0,0
112129,Husnicioara,0,0,0,0,0,0,0,0,0
95747,Aroneanu,382165,0,0,0,0,0,0,0,0
79362,Bumbesti-Pitic,0,0,0,0,0,0,0,0,0
161286,Smardan,4277279,0,0,0,0,0,0,0,0
62985,Targusor,0,0,0,0,0,0,0,0,0
136713,Acas,4000,0,0,0,0,0,0,0,0
128524,Redea,1383811,0,0,0,0,0,0,0,0
153106,Izvoarele,2436,0,0,0,0,0,0,0,0
161302,Somova,2.96E+07,0,0,0,0,497432,0,0,0
30229,Olcea,0,0,0,0,0,0,0,0,0
120343,Zagar,0,0,0,0,0,0,0,0,0
87576,Oras Hateg,2.22E+07,225075,114968,84264,0,2455,2308251,487512,1934214
103960,Jilavele,62006,0,0,0,0,0,0,0,0
71199,Bratovoesti,0,0,0,0,0,0,0,0,0
144928,Oras Miercurea Sibiului,70433,6.96E+07,5.87E+07,0,0,0,0,0,648322
153124,Lisa,0,0,0,0,0,0,0,0,0
22059,Cotofanesti,0,6760,0,0,0,0,0,0,0
79406,Bustuchin,0,0,0,0,0,0,0,0,0
95792,Baltati,0,0,0,0,0,0,0,0,0
128560,Rotunda,3482719,0,0,0,0,0,0,0,0
120370,Zau De Campie,17050,0,0,0,0,0,0,0,0
38456,Nicseni,0,0,0,0,0,0,0,0,0
103997,Joita,292484,0,109131,0,0,0,0,145,0
177726,Slobozia Ciorasti,0,0,0,0,0,0,0,4900,0
153151,Lunca,36000,0,0,0,0,0,0,0,0
30274,Osorhei,4540307,2.94E+07,2.53E+07,1269396,0,1.69E+07,0,1168763,0
136768,Andrid,0,0,0,0,0,0,0,0,0
13891,Albestii De Muscel,0,0,0,0,0,0,0,0,0
5700,Mihalt,119788,0,0,0,0,0,0,0,0
63045,Topalu,256287,0,0,0,0,0,0,0,0
144964,Merghindeal,0,0,0,0,0,0,0,0,0
161348,Stejaru,2835446,0,0,0,0,0,0,0,0
169547,Dragoesti,0,0,0,0,0,0,0,0,0
128588,Rusanesti,5058521,0,0,0,0,0,0,0,0
87638,Municipiul Orastie,7.96E+07,1.54E+07,2.30E+07,4.01E+07,0,1034447,0,29451,0
38492,Paltinis,1806287,0,0,0,0,0,0,0,0
71260,Breasta,3815,0,0,0,0,0,0,0,0
144991,Micasasa,0,0,336257,0,0,0,0,0,0
22111,Damienesti,0,0,0,0,0,0,0,0,0
63072,Topraisar,0,0,0,1197252,0,0,0,0,0
136802,Apa,0,0,0,0,0,0,0,0,0
177762,Soveja,0,0,143692,0,0,0,0,0,0
128613,Scarisoara,0,800707,0,0,0,0,0,0,0
161384,Topolog,539757,0,0,0,0,0,0,0,0
169583,Fauresti,0,0,0,0,0,0,0,0,0
104047,Letca Noua,0,0,0,0,0,0,0,0,0
13935,Albota,21822,0,1.32E+07,0,35951,550559,0,1.09E+07,0
87665,Oras Simeria,1.01E+07,90579,1805261,0,0,4.55E+07,0,274497,505295
112245,Eselnita,0,0,330161,0,0,0,0,0,0
153204,Mavrodin,34330,1573204,0,0,0,0,0,0,0
5755,Miraslau,0,0,52500,0,0,5500,732091,3312643,0
30336,Pietroasa,0,5515,1499529,0,0,0,0,0,0
95872,Belcesti,897686,0,1254,0,0,6065,0,8827,0
177799,Straoane,34230,136644,0,0,0,0,0,56110,600
112263,Ilovat,0,0,0,0,0,0,0,0,0
79497,Capreni,0,82735,0,0,0,0,0,0,0
38544,Pomarla,0,0,0,0,0,0,0,0,0
